timestamp_sec,motor_position_rad,motor_speed_rad_s,motor_shaft_speed_rad_s,motor_current_a,motor_torque_nm,pendulum_position_rad,input_voltage
0.0,0.0,0.0,0.0,2.3255813953488373,2.5395348837209304,3.141592653589793,12.0
0.001,0.0002836294845862764,0.2836294845862764,22.12309979772956,2.2655574811689507,2.4739887694364944,3.141515909691259,12.0
0.002,0.0008434447274016301,0.5598152428153537,43.66558893959758,2.207108867218146,2.4101628830022155,3.1413644499409292,12.0
0.003,0.0016721971859350127,0.8287524585333826,64.64269176560384,2.1501942471475863,2.3480121178851645,3.1411402521603087,12.0
0.004,0.002762828372996829,1.0906311870618164,85.06923259082168,2.0947733999473828,2.2874925527425423,3.140845245150383,12.0
0.005,0.004108464858440334,1.3456364854435048,104.95964586459337,2.040807162382886,2.2285614213221114,3.140481309813071,12.0
0.006,0.0057024133986389265,1.5939485401985931,124.32798613549026,1.988257401957972,2.1711770829381054,3.140050280199689,12.0
0.007,0.007538156191176694,1.8357427925377674,143.18793781794585,1.9370869904164258,2.1152989935347373,3.1395539444955807,12.0
0.008,0.009609346252170293,2.0711900609935983,161.55282475750067,1.8872597777897266,2.060887677346382,3.1389940459490306,12.0
0.009000000000000001,0.011909802913612799,2.3004566614425057,179.43561959251545,1.838740566997051,2.00790469916078,3.1383722837516532,12.0
0.010000000000000002,0.014433507438113141,2.5237045245003427,196.84895291102671,1.7914950890010901,1.9563126371891906,3.137690313876629,12.0
0.011000000000000003,0.01717459874839704,2.741091310283899,213.8051222021441,1.745489978521314,1.906075056545275,3.1369497498803907,12.0
0.012000000000000004,0.02012736926893593,2.9527705205388917,230.31610060203354,1.7006927503045601,1.8571564833325798,3.1361521636726994,12.0
0.013000000000000005,0.023286260877078253,3.158891608142323,246.39354543510117,1.6570717759512759,1.8095223793387933,3.1352990862594345,12.0
0.014000000000000005,0.026645860961071795,3.359600083993543,262.04880655149634,1.6145962612943896,1.7631391173334736,3.134392008461882,12.0
